time,msd
87500,4.51118
87550,4.50514
87600,4.49001
87650,4.48647
87700,4.50049
87750,4.52516
87800,4.55055
87850,4.56138
87900,4.55022
87950,4.52182
88000,4.48246
88050,4.44919
88100,4.44325
88150,4.46873
88200,4.50365
88250,4.54704
88300,4.58349
88350,4.59451
88400,4.5857
88450,4.55594
88500,4.52073
88550,4.49611
88600,4.49124
88650,4.50244
88700,4.52613
88750,4.54974
88800,4.55055
88850,4.54234
88900,4.52574
88950,4.50602
89000,4.49688
89050,4.49395
89100,4.50642
89150,4.52029
89200,4.53604
89250,4.54506
89300,4.52255
89350,4.50436
89400,4.49638
89450,4.48919
89500,4.50362
89550,4.53134
89600,4.54797
89650,4.55282
89700,4.55378
89750,4.54532
89800,4.53155
89850,4.5204
89900,4.5138
89950,4.50793
90000,4.5017
90050,4.5004
90100,4.50276
90150,4.50611
90200,4.51429
90250,4.51514
90300,4.51661
90350,4.53003
90400,4.53959
90450,4.54171
90500,4.54705
90550,4.5458
90600,4.53643
90650,4.53072
90700,4.53604
90750,4.54951
90800,4.55725
90850,4.56443
90900,4.57282
90950,4.57532
91000,4.56891
91050,4.55687
91100,4.546
91150,4.53669
91200,4.53831
91250,4.54285
91300,4.55002
91350,4.55529
91400,4.55263
91450,4.55712
91500,4.5544
91550,4.55024
91600,4.55212
91650,4.55698
91700,4.56523
91750,4.56623
91800,4.56366
91850,4.5563
91900,4.54104
91950,4.53126
92000,4.52998
92050,4.52935
92100,4.54182
92150,4.5547
92200,4.56343
92250,4.58228
92300,4.58846
92350,4.57975
92400,4.5757
92450,4.56846
92500,4.55598
92550,4.54659
92600,4.54286
92650,4.54249
92700,4.55003
92750,4.57046
92800,4.59152
92850,4.59259
92900,4.58314
92950,4.57102
93000,4.55502
93050,4.54495
93100,4.5387
93150,4.55092
93200,4.57301
93250,4.58719
93300,4.59376
93350,4.59216
93400,4.59222
93450,4.59081
93500,4.58933
93550,4.59318
93600,4.59232
93650,4.59863
93700,4.60479
93750,4.61326
93800,4.61462
93850,4.59701
93900,4.58574
93950,4.58606
94000,4.59627
94050,4.61507
94100,4.63173
94150,4.63723
94200,4.62702
94250,4.61138
94300,4.58479
94350,4.571
94400,4.58108
94450,4.58594
94500,4.60003
94550,4.61895
94600,4.62726
94650,4.61916
94700,4.60108
94750,4.59097
94800,4.58044
94850,4.57281
94900,4.57604
94950,4.58419
95000,4.58804
95050,4.59347
95100,4.60347
95150,4.6013
95200,4.59986
95250,4.59895
95300,4.59998
95350,4.59936
95400,4.5997
95450,4.60501
95500,4.60725
95550,4.6111
95600,4.60063
95650,4.58876
95700,4.59244
95750,4.59315
95800,4.59795
95850,4.61099
95900,4.62524
95950,4.637
96000,4.65219
96050,4.6705
96100,4.66957
96150,4.65625
96200,4.64424
96250,4.62628
96300,4.62399
96350,4.63472
96400,4.63958
96450,4.64499
96500,4.63934
96550,4.62455
96600,4.61423
96650,4.61859
96700,4.63654
96750,4.64759
96800,4.65109
96850,4.64848
96900,4.63699
96950,4.6218
97000,4.61708
97050,4.61953
97100,4.62733
97150,4.6377
97200,4.6415
97250,4.64832
97300,4.64987
97350,4.64815
97400,4.6472
97450,4.64233
97500,4.64192
97550,4.64062
97600,4.64831
97650,4.66812
97700,4.679
97750,4.68521
97800,4.68766
97850,4.67531
97900,4.6577
97950,4.6445
98000,4.63868
98050,4.64906
98100,4.66891
98150,4.68709
98200,4.69091
98250,4.68133
98300,4.66941
98350,4.65505
98400,4.64761
98450,4.65275
98500,4.66955
98550,4.69175
98600,4.69937
98650,4.69665
98700,4.67941
98750,4.65231
98800,4.6368
98850,4.63222
98900,4.64041
98950,4.65486
99000,4.67664
99050,4.69402
99100,4.69501
99150,4.68934
99200,4.68049
99250,4.67241
99300,4.67422
99350,4.68222
99400,4.68471
99450,4.68763
99500,4.6931
99550,4.69894
99600,4.6944
99650,4.69252
99700,4.69411
99750,4.69264
99800,4.69414
99850,4.69572
99900,4.69098
99950,4.68166
100000,4.67825
